Deep Learning Agent (136),Deep Learning Agent (136)
42.0,-21.0
42.0,-21.0
42.0,-21.0
42.0,-21.0
42.0,-21.0
41.0,-22.0
40.0,-23.0
39.0,-24.0
38.0,-25.0
37.0,-26.0
36.0,-27.0
35.0,-28.0
34.0,-29.0
33.0,-30.0
32.0,-31.0
32.0,-31.0
32.0,-31.0
32.0,-31.0
32.0,-31.0
32.0,-31.0
32.0,-31.0
32.0,-31.0
32.0,-31.0
32.0,-31.0
32.0,-31.0
32.0,-31.0
32.0,-31.0
32.0,-31.0
32.0,-31.0
32.0,-31.0
32.0,-31.0
32.0,-31.0
32.0,-31.0
32.0,-31.0
32.0,-31.0
32.0,-31.0
32.0,-31.0
32.0,-31.0
31.0,-32.0
31.0,-32.0
31.0,-32.0
31.0,-32.0
31.0,-32.0
31.0,-32.0
31.0,-32.0
31.0,-32.0
31.0,-32.0
30.0,-33.0
30.0,-33.0
29.0,-34.0
28.0,-35.0
28.0,-35.0
28.0,-35.0
28.0,-35.0
28.0,-35.0
28.0,-35.0
28.0,-35.0
28.0,-35.0
28.0,-35.0
28.0,-35.0
28.0,-35.0
28.0,-35.0
28.0,-35.0
28.0,-35.0
28.0,-35.0
28.0,-35.0
28.0,-35.0
28.0,-35.0
28.0,-35.0
28.0,-35.0
28.0,-35.0
28.0,-35.0
28.0,-35.0
28.0,-35.0
28.0,-35.0
28.0,-35.0
28.0,-35.0
28.0,-35.0
28.0,-35.0
28.0,-35.0
28.0,-35.0
28.0,-35.0
28.0,-35.0
28.0,-35.0
28.0,-35.0
28.0,-35.0
28.0,-35.0
28.0,-35.0
28.0,-35.0
28.0,-35.0
28.0,-35.0
28.0,-35.0
28.0,-35.0
27.0,65.0
27.0,65.0
26.0,64.0
25.0,63.0
24.0,62.0
23.0,61.0
22.0,60.0
22.0,60.0
22.0,60.0
22.0,60.0
22.0,60.0
22.0,60.0
22.0,60.0
22.0,60.0
22.0,60.0
22.0,60.0
22.0,60.0
22.0,60.0
22.0,60.0
22.0,60.0
22.0,60.0
22.0,60.0
22.0,60.0
22.0,60.0
22.0,60.0
22.0,60.0
22.0,60.0
22.0,60.0
22.0,60.0
22.0,60.0
22.0,60.0
22.0,60.0
22.0,60.0
22.0,60.0
22.0,60.0
22.0,60.0
22.0,60.0
22.0,60.0
22.0,60.0
22.0,60.0
22.0,60.0
22.0,60.0
22.0,60.0
22.0,60.0
22.0,60.0
22.0,60.0
22.0,60.0
22.0,60.0
22.0,60.0
22.0,60.0
22.0,60.0
22.0,60.0
22.0,60.0
22.0,60.0
22.0,60.0
21.0,59.0
20.0,159.0
19.0,158.0
18.0,157.0
17.0,156.0
17.0,156.0
17.0,156.0
17.0,156.0
16.0,256.0
16.0,256.0
16.0,256.0
16.0,256.0
15.0,255.0
15.0,255.0
14.0,254.0
13.0,253.0
12.0,252.0
11.0,251.0
10.0,250.0
9.0,249.0
8.0,248.0
7.0,247.0
6.0,347.0
5.0,346.0
4.0,345.0
3.0,344.0
2.0,343.0
2.0,343.0
2.0,343.0
1.0,342.0
1.0,342.0
1.0,342.0
1.0,342.0
0.0,442.0
0.0,442.0
0.0,442.0
0.0,442.0
-1.0,542.0
-2.0,541.0
-3.0,540.0
-4.0,539.0
-4.0,539.0
-5.0,538.0
-6.0,537.0
-7.0,536.0
-8.0,636.0
-9.0,635.0
-10.0,735.0
-11.0,734.0
-12.0,733.0
-13.0,732.0
-14.0,731.0
-15.0,730.0
-16.0,729.0
-17.0,728.0
-18.0,727.0
-19.0,726.0
-20.0,725.0
-21.0,724.0
-22.0,824.0
-23.0,823.0
-24.0,822.0
-25.0,922.0
-26.0,921.0
-27.0,920.0
-28.0,919.0
-29.0,918.0
-30.0,1018.0
-31.0,1017.0
-31.0,1017.0
-32.0,1117.0
-33.0,1116.0
-34.0,1216.0
-35.0,1215.0
-36.0,1315.0
-37.0,1314.0
-38.0,1313.0
-39.0,1312.0
-40.0,1311.0
-41.0,1310.0
-41.0,1310.0
-41.0,1310.0
-41.0,1310.0
-41.0,1310.0
-41.0,1310.0
-41.0,1310.0
-41.0,1310.0
-41.0,1310.0
-41.0,1310.0
-41.0,1310.0
-41.0,1310.0
-41.0,1310.0
-41.0,1310.0
-41.0,1310.0
-41.0,1310.0
-41.0,1310.0
-41.0,1310.0
-41.0,1310.0
-41.0,1310.0
-41.0,1310.0
-41.0,1310.0
-41.0,1310.0
-41.0,1310.0
-41.0,1310.0
-41.0,1310.0
-42.0,1410.0
-43.0,1409.0
-43.0,1409.0
-43.0,1409.0
-43.0,1409.0
-44.0,1408.0
-45.0,1407.0
-46.0,1406.0
-47.0,1405.0
-48.0,1404.0
-49.0,1403.0
-50.0,1402.0
-51.0,1502.0
-52.0,1501.0
-53.0,1500.0
-54.0,1499.0
-55.0,1498.0
-56.0,1497.0
-57.0,1597.0
-58.0,1596.0
-59.0,1595.0
-60.0,1594.0
-60.0,1594.0
-60.0,1594.0
-61.0,1593.0
-62.0,1592.0
-63.0,1591.0
-64.0,1590.0
-65.0,1589.0
-66.0,1588.0
-67.0,1587.0
-68.0,1586.0
-69.0,1585.0
-70.0,1584.0
-71.0,1583.0
-72.0,1683.0
-73.0,1682.0
-74.0,1681.0
-75.0,1680.0
-76.0,1679.0
-77.0,1678.0
-78.0,1677.0
-79.0,1676.0
-80.0,1675.0
-81.0,1674.0
-82.0,1673.0
-83.0,1672.0
-84.0,1671.0
-85.0,1670.0
-86.0,1669.0
-87.0,1668.0
-88.0,1667.0
-89.0,1666.0
-90.0,1665.0
-91.0,1664.0
-92.0,1764.0
-93.0,1864.0
-94.0,1863.0
-95.0,1862.0
-96.0,1861.0
-97.0,1860.0
-98.0,1859.0
-98.0,1859.0
-98.0,1859.0
-99.0,1858.0
-100.0,1857.0
-101.0,1856.0
-102.0,1855.0
-103.0,1854.0
-104.0,1853.0
-105.0,1852.0
-106.0,1851.0
-107.0,1850.0
-108.0,1849.0
-109.0,1848.0
-110.0,1847.0
-111.0,1846.0
-112.0,1845.0
-113.0,1844.0
-114.0,1843.0
-115.0,1842.0
-116.0,1942.0
-117.0,1941.0
-118.0,1940.0
-119.0,1939.0
-120.0,2039.0
-121.0,2038.0
-122.0,2037.0
-123.0,2137.0
-124.0,2136.0
-125.0,2135.0
-126.0,2134.0
-127.0,2234.0
-128.0,2233.0
-129.0,2333.0
-130.0,2332.0
-131.0,2331.0
-132.0,2330.0
-133.0,2329.0
-134.0,2328.0
-135.0,2327.0
-136.0,2427.0
-137.0,2426.0
-138.0,2425.0
-139.0,2424.0
-140.0,2423.0
-141.0,2422.0
-142.0,2421.0
-143.0,2420.0
-144.0,2419.0
-145.0,2418.0
-146.0,2518.0
-147.0,2618.0
-148.0,2617.0
-149.0,2616.0
-150.0,2716.0
-151.0,2715.0
-152.0,2714.0
-153.0,2814.0
-154.0,2914.0
-155.0,2913.0
-156.0,2912.0
-157.0,2911.0
-158.0,2910.0
-159.0,2909.0
-160.0,2908.0
-161.0,2907.0
-162.0,2906.0
-163.0,2905.0
-164.0,3005.0
-165.0,3004.0
-166.0,3003.0
-167.0,3002.0
-168.0,3001.0
-169.0,3101.0
-170.0,3100.0
-171.0,3099.0
-172.0,3098.0
-172.0,3098.0
-172.0,3098.0
-172.0,3098.0
-172.0,3098.0
-173.0,3198.0
-173.0,3198.0
-173.0,3198.0
-173.0,3198.0
-173.0,3198.0
-173.0,3198.0
-173.0,3198.0
-173.0,3198.0
-174.0,3298.0
-175.0,3297.0
-176.0,3296.0
-176.0,3296.0
-176.0,3296.0
-176.0,3296.0
-177.0,3396.0
-178.0,3395.0
-179.0,3394.0
-180.0,3393.0
-181.0,3392.0
-182.0,3391.0
-183.0,3390.0
-184.0,3389.0
-185.0,3388.0
-186.0,3387.0
-187.0,3386.0
-188.0,3385.0
-189.0,3384.0
-190.0,3383.0
-191.0,3382.0
-192.0,3381.0
-193.0,3380.0
-194.0,3379.0
-195.0,3479.0
-195.0,3479.0
-196.0,3478.0
-197.0,3578.0
-198.0,3577.0
-199.0,3677.0
-200.0,3676.0
-201.0,3675.0
-202.0,3674.0
-203.0,3673.0
-204.0,3672.0
-205.0,3671.0
-206.0,3771.0
-207.0,3770.0
-208.0,3769.0
-209.0,3768.0
-210.0,3767.0
-210.0,3767.0
-211.0,3766.0
-212.0,3765.0
-213.0,3764.0
-214.0,3763.0
-215.0,3762.0
-216.0,3761.0
-217.0,3760.0
-218.0,3759.0
-219.0,3758.0
-220.0,3757.0
-221.0,3756.0
-222.0,3755.0
-223.0,3754.0
-224.0,3753.0
-225.0,3752.0
-226.0,3751.0
-227.0,3750.0
-228.0,3749.0
-228.0,3749.0
-228.0,3749.0
-228.0,3749.0
-228.0,3749.0
-228.0,3749.0
-228.0,3749.0
-228.0,3749.0
-228.0,3749.0
-228.0,3749.0
-229.0,3748.0
-230.0,3747.0
-231.0,3746.0
-232.0,3745.0
-233.0,3845.0
-234.0,3844.0
-235.0,3843.0
-236.0,3842.0
-237.0,3942.0
-238.0,3941.0
-239.0,3940.0
-240.0,3939.0
-241.0,3938.0
-242.0,3937.0
-243.0,3936.0
-244.0,3935.0
-245.0,3934.0
-246.0,3933.0
-247.0,3932.0
